"WEST,JULIUS L","ADVISER,MEMBER SERVICES",2015Q1,"",OFFICE OF THE MINORITY LEADER
"WOLTERS, KATE",PERSONAL ASSISTANT,2015Q1,"",OFFICE OF THE MINORITY LEADER
"ABOUCHAR, KEITH S",SENIOR POLICY ADVISOR,2015Q1,"",OFFICE OF THE MINORITY LEADER
"ADRIANCE,EDWIN A",PRESS ASSISTANT,2015Q1,"",OFFICE OF THE MINORITY LEADER
"ADRIANCE,EDWIN A",PRESS ASSISTANT (OVERTIME),2015Q1,"",OFFICE OF THE MINORITY LEADER
"AGUILAR,JORGE A",DEPUTY PRESS SECRETARY,2015Q1,"",OFFICE OF THE MINORITY LEADER
"BARRY,MARY K",DEPUTY DIRECTOR OF ADVANCE,2015Q1,"",OFFICE OF THE MINORITY LEADER
"BARRY,MARY K",DEPUTY DIRECTOR OF ADVANCE (OTHER COMPENSATION),2015Q1,"",OFFICE OF THE MINORITY LEADER
"BERRET,EMILY C",SPECIAL ASST TO THE LEADER,2015Q1,"",OFFICE OF THE MINORITY LEADER
"BLOOM, MICHAEL T",DEPUTY POLICY DIRECTOR,2015Q1,"",OFFICE OF THE MINORITY LEADER
"CAPRON, MARGARET W",SENIOR ADV POLICY & COMM,2015Q1,"",OFFICE OF THE MINORITY LEADER
"CAYEA,DEVAN W",DEPUTY ASSIST SCHEDULER,2015Q1,"",OFFICE OF THE MINORITY LEADER
"CHERRY,STEPHANIE",PRESS ADVISOR,2015Q1,"",OFFICE OF THE MINORITY LEADER
"CONNELLY,HENRY V",DIRECTOR OF SPEECHWRITING,2015Q1,"",OFFICE OF THE MINORITY LEADER
"COVEY-BRANDT, ALEXIS",CHIEF OF STAFF,2015Q1,"",OFFICE OF THE MINORITY LEADER
"DAY,TAMIKA K",SR STAFF ASST SYS ADMIN,2015Q1,"",OFFICE OF THE MINORITY LEADER
"DEGRAFF, KENNETH B",SENIOR POLICY ADVISOR,2015Q1,"",OFFICE OF THE MINORITY LEADER
"DEVLIN, PATRICK J",COMMUNICATIONS DIRECTOR,2015Q1,"",OFFICE OF THE MINORITY LEADER
"DEWHIRST, DIANE",DEPUTY CHIEF OF STAFF,2015Q1,"",OFFICE OF THE MINORITY LEADER
"DOHERTY,SINEAD G",ADVANCE DEPUTY,2015Q1,"",OFFICE OF THE MINORITY LEADER
"DOMINGUEZ,ASHLEY F",DISTRICT SCHEDULER,2015Q1,"",OFFICE OF THE MINORITY LEADER
"EDMONSON, ROBERT D",CHIEF OF STAFF,2015Q1,"",OFFICE OF THE MINORITY LEADER
"ELLISON,MATTHEW B",LEGISLATIVE ASSISTANT,2015Q1,"",OFFICE OF THE MINORITY LEADER
"ELSHAMI, NADEAM",CHIEF OF STAFF,2015Q1,"",OFFICE OF THE MINORITY LEADER
"FISCHER JR, ROBERT V",ASST FLOOR CHIEF,2015Q1,"",OFFICE OF THE MINORITY LEADER
"GEORGE,EVANGELINE M",DEPUTY COMM DIR/PRESS SEC,2015Q1,"",OFFICE OF THE MINORITY LEADER
"GREENER, APRIL L",RESEARCH DIRECTOR,2015Q1,"",OFFICE OF THE MINORITY LEADER
"GRIFFIN,TAYLOR T",PRESS ASSISTANT,2015Q1,"",OFFICE OF THE MINORITY LEADER
"GRIFFIN,TAYLOR T",PRESS ASSISTANT (OVERTIME),2015Q1,"",OFFICE OF THE MINORITY LEADER
"HAMMILL, ANDREW T",COMM DIR/SENIOR ADVISOR,2015Q1,"",OFFICE OF THE MINORITY LEADER
"HARTZ, JERRY",DIRECTOR OF FLOOR OPERATIONS,2015Q1,"",OFFICE OF THE MINORITY LEADER
"HAYNES JR, WILFRED J",IT DIRECTOR,2015Q1,"",OFFICE OF THE MINORITY LEADER
"KAPLAN,EMMA L",ASST TO THE EXECUTIVE OFFICE,2015Q1,"",OFFICE OF THE MINORITY LEADER
"KAPLAN,EMMA L",ASST TO THE EXECUTIVE OFFICE (OVERTIME),2015Q1,"",OFFICE OF THE MINORITY LEADER
"KEATING,ROSE M",ASST FLOOR MANAGER,2015Q1,"",OFFICE OF THE MINORITY LEADER
"KEITA,KAMILAH Z",DEPUTY INFOMATION TECH. DIRECT,2015Q1,"",OFFICE OF THE MINORITY LEADER
"KRETMAN,MATTHEW A",DIRECTOR OF OUTREACH,2015Q1,"",OFFICE OF THE MINORITY LEADER
"KUNDANIS, GEORGE",DEPUTY CHIEF OF STAFF,2015Q1,"",OFFICE OF THE MINORITY LEADER
"LEUSCHEN, JAMES P",SENIOR POLICY ADVISOR,2015Q1,"",OFFICE OF THE MINORITY LEADER
"LIZARRAGA, JAIME E",SR ADV & DIR OF MEMBER SVC,2015Q1,"",OFFICE OF THE MINORITY LEADER
"LONG,MICHAEL G",SENIOR ADVISOR,2015Q1,"",OFFICE OF THE MINORITY LEADER
"MAHR,THOMAS",POLICY DIRECTOR,2015Q1,"",OFFICE OF THE MINORITY LEADER
"MANGRUM, PEARL J",FINANCIAL ADMINISTRATOR,2015Q1,"",OFFICE OF THE MINORITY LEADER
"MCCLELLAND,ETHAN L",SPECIAL ASSISTANT,2015Q1,"",OFFICE OF THE MINORITY LEADER
"MELTZER,RICHARD",POLICY DIRECTOR,2015Q1,"",OFFICE OF THE MINORITY LEADER
"MONGE,KATHERINE S",TAX POLICY ADVISOR,2015Q1,"",OFFICE OF THE MINORITY LEADER
"PALMER,ASHLI S",POLICY DIRECTOR,2015Q1,"",OFFICE OF THE MINORITY LEADER
"PARKER, WYNDEE R",SENIOR POLICY ADVISOR,2015Q1,"",OFFICE OF THE MINORITY LEADER
"PFEIFFER,AMY M",SENIOR ADVISOR,2015Q1,"",OFFICE OF THE MINORITY LEADER
"POWELL,LATRICE S",ASSISTANT CLOAKROOM MANAGER,2015Q1,"",OFFICE OF THE MINORITY LEADER
"PRICE, REVA B",OUTREACH DIRECTOR & ADVISOR,2015Q1,"",OFFICE OF THE MINORITY LEADER
"PRIMUS, WENDELL E",SENIOR POLICY ADVISOR,2015Q1,"",OFFICE OF THE MINORITY LEADER
"QUEEN,CORNELIUS W",LEGISLATIVE CORRESPONDENT,2015Q1,"",OFFICE OF THE MINORITY LEADER
"REPKO,MARY F",SENIOR POLICY ADVISOR,2015Q1,"",OFFICE OF THE MINORITY LEADER
"RICCIO,ANDREA M",DIR OF MEMBER SERVICES,2015Q1,"",OFFICE OF THE MINORITY LEADER
"ROBINSON,MALAIKA",DEP DIR OF SPEECHWRITING,2015Q1,"",OFFICE OF THE MINORITY LEADER
"ROMICK, BRIAN",MEMBER SERVICES DIRECTOR,2015Q1,"",OFFICE OF THE MINORITY LEADER
"SKILES,KATHLEEN J",DIGITAL DIR.& SENIOR ADVISOR,2015Q1,"",OFFICE OF THE MINORITY LEADER
"SMITH,KELSEY L",DEPUTY DIRECTOR OF ADVANCE,2015Q1,"",OFFICE OF THE MINORITY LEADER
"STIVERS, JONATHAN",SENIOR ADVISOR,2015Q1,"",OFFICE OF THE MINORITY LEADER
"STIVERS, JONATHAN",SENIOR ADVISOR (OTHER COMPENSATION),2015Q1,"",OFFICE OF THE MINORITY LEADER
"SURGEON,BINA G",SPECIAL ASST TO THE LEADER,2015Q1,"",OFFICE OF THE MINORITY LEADER
"TECKLENBURG, MICHAEL H",COUNSEL,2015Q1,"",OFFICE OF THE MINORITY LEADER
"WATKINS, YELBERTON R",CHIEF OF STAFF,2015Q1,"",OFFICE OF THE MINORITY LEADER
"WEST,JULIUS L",DEPUTY DIRECTOR OF MEMBER SVCS,2015Q1,"",OFFICE OF THE MINORITY LEADER
"WOLTERS, KATE",PERSONAL ASSISTANT,2015Q1,"",OFFICE OF THE MINORITY LEADER
"ACORNLEY, MARK A",FINANCIAL ADMINISTRATOR,2015Q1,"",OFFICE OF THE MAJORITY WHIP
"BECKER,MEGAN E",SCHEDULE COORDINATOR,2015Q1,"",OFFICE OF THE MAJORITY WHIP
"BLACK,WAELSTON T",SPECIAL ASSISTANT,2015Q1,"",OFFICE OF THE MAJORITY WHIP
"BRACE,CONNER W",STAFF ASSISTANT,2015Q1,"",OFFICE OF THE MAJORITY WHIP
"BRAVO, MATTHEW",DEPUTY DIRECTOR OF FLOOR OPERA,2015Q1,"",OFFICE OF THE MAJORITY WHIP
"CAVAZOS,ANDREW J",ASST TO THE CHIEF OF STAFF,2015Q1,"",OFFICE OF THE MAJORITY WHIP
"CONLEY,BRENDEN L",TEMPORARY,2015Q1,"",OFFICE OF THE MAJORITY WHIP
"DELUKE,BRENDEN J",SPECIAL ASSISTANT,2015Q1,"",OFFICE OF THE MAJORITY WHIP
"GUSTAFSON,NICOLE M",LEGISLATIVE COUNSEL,2015Q1,"",OFFICE OF THE MAJORITY WHIP
"HAMILTON,PARKER",COS TO THE CHIEF DEP WHIP,2015Q1,"",OFFICE OF THE MAJORITY WHIP
"HODGSON,CHRISTOPHER M",FLOOR DIRECTOR,2015Q1,"",OFFICE OF THE MAJORITY WHIP
"HORTON, BRETT H",DIR OF FL OPERATIONS & COUNSEL,2015Q1,"",OFFICE OF THE MAJORITY WHIP
"HUDAK,KELLEY K",BUSINESS COALITIONS COORD,2015Q1,"",OFFICE OF THE MAJORITY WHIP
"HUGHES,WILLIAM J",POLICY DIRECTOR,2015Q1,"",OFFICE OF THE MAJORITY WHIP
"REISER,MARTIN G",LEGISLATIVE COUNSEL,2015Q1,"",OFFICE OF THE MAJORITY WHIP
"REISING,JOHN B",DIRECTOR OF OPERATIONS,2015Q1,"",OFFICE OF THE MAJORITY WHIP
"RUCKERT,LYNNEL B",CHIEF OF STAFF,2015Q1,"",OFFICE OF THE MAJORITY WHIP
"SADLOSKY,DANIEL J",POLICY ASSISTANT,2015Q1,"",OFFICE OF THE MAJORITY WHIP
"SMITH, MOIRA B",COMMUNICATIONS DIRECTOR,2015Q1,"",OFFICE OF THE MAJORITY WHIP
"TATUM,THOMAS J",DEPUTY COMMUNICATIONS DIRECTOR,2015Q1,"",OFFICE OF THE MAJORITY WHIP
"WOODARD,JOHN S",INTERN,2015Q1,"",OFFICE OF THE MAJORITY WHIP
"ZULKOSKY,ERIC T",DIR OF MEMBER SVS & POLICY ADV,2015Q1,"",OFFICE OF THE MAJORITY WHIP
"ACORNLEY, MARK A",FINANCIAL ADMINISTRATOR,2015Q1,"",OFFICE OF THE MAJORITY WHIP
"BECKER,MEGAN E",SCHEDULE COORDINATOR,2015Q1,"",OFFICE OF THE MAJORITY WHIP
"BLACK,WAELSTON T",SPECIAL ASSISTANT,2015Q1,"",OFFICE OF THE MAJORITY WHIP
"BRACE,CONNER W",STAFF ASSISTANT,2015Q1,"",OFFICE OF THE MAJORITY WHIP
"BRAVO, MATTHEW",DEPUTY DIRECTOR OF FLOOR OPERA,2015Q1,"",OFFICE OF THE MAJORITY WHIP
"CAVAZOS,ANDREW J",ASST TO THE CHIEF OF STAFF,2015Q1,"",OFFICE OF THE MAJORITY WHIP
"DELUKE,BRENDEN J",SPECIAL ASSISTANT,2015Q1,"",OFFICE OF THE MAJORITY WHIP
"GUSTAFSON,NICOLE M",LEGISLATIVE COUNSEL,2015Q1,"",OFFICE OF THE MAJORITY WHIP
"HAMILTON,PARKER",COS TO THE CHIEF DEP WHIP,2015Q1,"",OFFICE OF THE MAJORITY WHIP
"HODGSON,CHRISTOPHER M",FLOOR DIRECTOR,2015Q1,"",OFFICE OF THE MAJORITY WHIP
"HORTON, BRETT H",DIR OF FL OPERATIONS & COUNSEL,2015Q1,"",OFFICE OF THE MAJORITY WHIP
"HUGHES,WILLIAM J",POLICY DIRECTOR,2015Q1,"",OFFICE OF THE MAJORITY WHIP
"REISER,MARTIN G",LEGISLATIVE COUNSEL,2015Q1,"",OFFICE OF THE MAJORITY WHIP
"REISING,JOHN B",DIRECTOR OF OPERATIONS,2015Q1,"",OFFICE OF THE MAJORITY WHIP
"RUCKERT,LYNNEL B",CHIEF OF STAFF,2015Q1,"",OFFICE OF THE MAJORITY WHIP
"SADLOSKY,DANIEL J",POLICY ASSISTANT,2015Q1,"",OFFICE OF THE MAJORITY WHIP
"SMITH, MOIRA B",COMMUNICATIONS DIRECTOR,2015Q1,"",OFFICE OF THE MAJORITY WHIP
"TATUM,THOMAS J",DEPUTY COMMUNICATIONS DIRECTOR,2015Q1,"",OFFICE OF THE MAJORITY WHIP
"ZULKOSKY,ERIC T",DIR OF MEMBER SVS & POLICY ADV,2015Q1,"",OFFICE OF THE MAJORITY WHIP
"ABOUCHAR, KEITH S",SENIOR POLICY ADVISOR,2015Q1,"",OFFICE OF THE MINORITY WHIP
"AVILES,DANIELLE R",FLOOR ASSISTANT,2015Q1,"",OFFICE OF THE MINORITY WHIP
"BOHANAN JR, JOHN L",CONSTITUENT LIAISON,2015Q1,"",OFFICE OF THE MINORITY WHIP
"COBIA, LINDSEY G",EXECUTIVE ASST OFFICE MANAGER,2015Q1,"",OFFICE OF THE MINORITY WHIP
"COLLINS, MICHAEL E",CHIEF DEPUTY WHIP,2015Q1,"",OFFICE OF THE MINORITY WHIP
"CORTINA,JOSEPH B",STAFF ASSISTANT,2015Q1,"",OFFICE OF THE MINORITY WHIP
"CORTINA,JOSEPH B",STAFF ASSISTANT (OVERTIME),2015Q1,"",OFFICE OF THE MINORITY WHIP
"COVEY-BRANDT, ALEXIS",CHIEF OF STAFF,2015Q1,"",OFFICE OF THE MINORITY WHIP
"DWYER, STEPHEN",DIGITAL DIR & POLICY ADV,2015Q1,"",OFFICE OF THE MINORITY WHIP
"FRY,COURTNEY",DEP OUTREACH DIR & MEM SER ADV,2015Q1,"",OFFICE OF THE MINORITY WHIP
"GOFF,SHUWANZA R",FLOOR DIRECTOR,2015Q1,"",OFFICE OF THE MINORITY WHIP
"GRANT,KATHRYN L",COMM DIR AND SR ADVISOR,2015Q1,"",OFFICE OF THE MINORITY WHIP
"LEUSCHEN, JAMES P",SENIOR POLICY ADVISOR,2015Q1,"",OFFICE OF THE MINORITY WHIP
"MACDONALD,CHARLENE",SENIOR POLICY ADVISOR,2015Q1,"",OFFICE OF THE MINORITY WHIP
"MAHR,THOMAS",POLICY DIRECTOR,2015Q1,"",OFFICE OF THE MINORITY WHIP
"MARTINEZ, JAVIER D",DEP DIR OF MBR SERV & OUTR ADV,2015Q1,"",OFFICE OF THE MINORITY WHIP
"MITTLER,MICHELLE",DIR OF SCHEDLNG & SPEC EVENTS,2015Q1,"",OFFICE OF THE MINORITY WHIP
"NOTTER,JAMES P",SR. ADV & PERSONAL OFFICE DIR,2015Q1,"",OFFICE OF THE MINORITY WHIP
"REPKO,MARY F",SENIOR POLICY ADVISOR,2015Q1,"",OFFICE OF THE MINORITY WHIP
"RODRIGUEZ,FEDERICO J",STAFF ASSISTANT,2015Q1,"",OFFICE OF THE MINORITY WHIP
"ROMICK, BRIAN",WHIP DIR AND SENIOR ADVISOR,2015Q1,"",OFFICE OF THE MINORITY WHIP
"ROWE,DEBORAH M",STAFF ASSISTANT,2015Q1,"",OFFICE OF THE MINORITY WHIP
"ROWE,DEBORAH M",STAFF ASSISTANT (OVERTIME),2015Q1,"",OFFICE OF THE MINORITY WHIP
"SAEZ,MARIEL S",PRESS SECRETARY,2015Q1,"",OFFICE OF THE MINORITY WHIP
"SALAZAR, RAYMOND J",SPECIAL ASSISTANT,2015Q1,"",OFFICE OF THE MINORITY WHIP
"SHOTT,DANIEL",SENIOR FLOOR ASSISTANT,2015Q1,"",OFFICE OF THE MINORITY WHIP
"SILVERBERG,DANIEL I",SENIOR POLICY ADVISOR,2015Q1,"",OFFICE OF THE MINORITY WHIP
"VALES,TARA J",PRESS AND RESEARCH ASSISTANT,2015Q1,"",OFFICE OF THE MINORITY WHIP
"VEAL,LATOYA S",MARYLAND PRESS SECRETARY,2015Q1,"",OFFICE OF THE MINORITY WHIP
"WEISSMANN, ADAM",SPEECHWRITER,2015Q1,"",OFFICE OF THE MINORITY WHIP
"ABOUCHAR, KEITH S",SENIOR POLICY ADVISOR,2015Q1,"",OFFICE OF THE MINORITY WHIP
"AVILES,DANIELLE R",FLOOR ASSISTANT,2015Q1,"",OFFICE OF THE MINORITY WHIP
"BOHANAN JR, JOHN L",CONSTITUENT LIAISON,2015Q1,"",OFFICE OF THE MINORITY WHIP
"COBIA, LINDSEY G",EXECUTIVE ASST OFFICE MANAGER,2015Q1,"",OFFICE OF THE MINORITY WHIP
"COLLINS, MICHAEL E",CHIEF DEPUTY WHIP,2015Q1,"",OFFICE OF THE MINORITY WHIP
"COVEY-BRANDT, ALEXIS",CHIEF OF STAFF,2015Q1,"",OFFICE OF THE MINORITY WHIP
"DWYER, STEPHEN",DIGITAL DIR & POLICY ADV,2015Q1,"",OFFICE OF THE MINORITY WHIP
"FRY,COURTNEY",DEP OUTREACH DIR & MEM SER ADV,2015Q1,"",OFFICE OF THE MINORITY WHIP
"GOFF,SHUWANZA R",FLOOR DIRECTOR,2015Q1,"",OFFICE OF THE MINORITY WHIP
"GRANT,KATHRYN L",COMM DIR AND SR ADVISOR,2015Q1,"",OFFICE OF THE MINORITY WHIP
"LEUSCHEN, JAMES P",SENIOR POLICY ADVISOR,2015Q1,"",OFFICE OF THE MINORITY WHIP
"LEUSCHEN, JAMES P",SENIOR POLICY ADVISOR (OTHER COMPENSATION),2015Q1,"",OFFICE OF THE MINORITY WHIP
"MACDONALD,CHARLENE",SENIOR POLICY ADVISOR,2015Q1,"",OFFICE OF THE MINORITY WHIP
"MAHR,THOMAS",POLICY DIRECTOR,2015Q1,"",OFFICE OF THE MINORITY WHIP
"MARTINEZ, JAVIER D",DEP DIR OF MBR SERV & OUTR ADV,2015Q1,"",OFFICE OF THE MINORITY WHIP
"MITTLER,MICHELLE",DIR OF SCHEDLNG & SPEC EVENTS,2015Q1,"",OFFICE OF THE MINORITY WHIP
"NOTTER,JAMES P",SR. ADV & PERSONAL OFFICE DIR,2015Q1,"",OFFICE OF THE MINORITY WHIP
"REPKO,MARY F",SENIOR POLICY ADVISOR,2015Q1,"",OFFICE OF THE MINORITY WHIP
"RODRIGUEZ,FEDERICO J",STAFF ASSISTANT,2015Q1,"",OFFICE OF THE MINORITY WHIP
"RODRIGUEZ,FEDERICO J",STAFF ASSISTANT (OVERTIME),2015Q1,"",OFFICE OF THE MINORITY WHIP
"ROMICK, BRIAN",WHIP DIR AND SENIOR ADVISOR,2015Q1,"",OFFICE OF THE MINORITY WHIP
"ROWE,DEBORAH M",STAFF ASSISTANT,2015Q1,"",OFFICE OF THE MINORITY WHIP
"ROWE,DEBORAH M",STAFF ASSISTANT (OVERTIME),2015Q1,"",OFFICE OF THE MINORITY WHIP
"SAEZ,MARIEL S",PRESS SECRETARY,2015Q1,"",OFFICE OF THE MINORITY WHIP
"SALAZAR, RAYMOND J",SPECIAL ASSISTANT,2015Q1,"",OFFICE OF THE MINORITY WHIP
"SHOTT,DANIEL",SENIOR FLOOR ASSISTANT,2015Q1,"",OFFICE OF THE MINORITY WHIP
"SILVERBERG,DANIEL I",SENIOR POLICY ADVISOR,2015Q1,"",OFFICE OF THE MINORITY WHIP
"SILVERBERG,DANIEL I",SENIOR POLICY ADVISOR (OTHER COMPENSATION),2015Q1,"",OFFICE OF THE MINORITY WHIP
"VALES,TARA J",PRESS AND RESEARCH ASSISTANT,2015Q1,"",OFFICE OF THE MINORITY WHIP
"VEAL,LATOYA S",MARYLAND PRESS SECRETARY,2015Q1,"",OFFICE OF THE MINORITY WHIP
"WEISSMANN, ADAM",SPEECHWRITER,2015Q1,"",OFFICE OF THE MINORITY WHIP
"ALVI,HINA R",SHARED EMPLOYEE,2015Q1,"",DEMOCRATIC CAUCUS
"ATTAPIT,SIRAT",SENIOR POLICY COUNSEL,2015Q1,"",DEMOCRATIC CAUCUS
"AVERY,SAMUEL R",PRESS ASSISTANT,2015Q1,"",DEMOCRATIC CAUCUS
"BACKEMEYER,COURTNEY G",COMMUNICTNS DIR TO VICE CHRMN,2015Q1,"",DEMOCRATIC CAUCUS
"CARRILLO,MANUEL J",OPERATIONS AND EVENTS COOR,2015Q1,"",DEMOCRATIC CAUCUS
"CASEY, KEVIN",POLICY DIRECTOR / VICE CHAIR,2015Q1,"",DEMOCRATIC CAUCUS
"DAVALOS,LETICIA M",MEMBER OUTREACH ASSISTANT,2015Q1,"",DEMOCRATIC CAUCUS
"DAVALOS,LETICIA M",ADVISOR FOR MBR. SERVICES,2015Q1,"",DEMOCRATIC CAUCUS
"DELANEY, ERIC L",SR MBR OUTREACH ASST,2015Q1,"",DEMOCRATIC CAUCUS
"DELANEY, ERIC L",SR. ADVISOR FOR MBR SERV,2015Q1,"",DEMOCRATIC CAUCUS
"HANDVERGER,MATTHEW E",NEW MEDIA PRESS SECRETARY,2015Q1,"",DEMOCRATIC CAUCUS
"HERRERA,DANIEL",COMMUNICATIONS DIRECTOR,2015Q1,"",DEMOCRATIC CAUCUS
"HORI,CHERYL L",STAFF ASSISTANT,2015Q1,"",DEMOCRATIC CAUCUS
"HORI,CHERYL L",STAFF ASSISTANT (OVERTIME),2015Q1,"",DEMOCRATIC CAUCUS
"KEATING, KATHERINE E",SHARED EMPLOYEE,2015Q1,"",DEMOCRATIC CAUCUS
"LOWENSTEIN,ADAM M",STAFF ASSISTANT,2015Q1,"",DEMOCRATIC CAUCUS
"MARGOWSKY,MIRANDA K",PRESS SECRETARY,2015Q1,"",DEMOCRATIC CAUCUS
"MARTINEZ,GRISELLA M",POLICY DIRECTOR,2015Q1,"",DEMOCRATIC CAUCUS
"MCCLUSKIE,SEAN E",CHIEF OF STAFF,2015Q1,"",DEMOCRATIC CAUCUS
"PEREZ-SANCHEZ,NOEL",MEMBER OUTREACH ASSISTANT,2015Q1,"",DEMOCRATIC CAUCUS
"PEREZ-SANCHEZ,NOEL",ADVISOR FOR MBR. SERVICES,2015Q1,"",DEMOCRATIC CAUCUS
"RODRIGUEZ-CIAMPOLI,FABIOLA",EXECUTIVE DIRECTOR,2015Q1,"",DEMOCRATIC CAUCUS
"SACHSE,ANDREW M",STAFF ASSISTANT,2015Q1,"",DEMOCRATIC CAUCUS
"SHARMA,MOH R",POLICY ADVISOR,2015Q1,"",DEMOCRATIC CAUCUS
"SHLOMO,YACOV T",STAFF ASSISTANT,2015Q1,"",DEMOCRATIC CAUCUS
"SHLOMO,YACOV T",STAFF ASSISTANT (OVERTIME),2015Q1,"",DEMOCRATIC CAUCUS
"WOODRUM,JEREMY S","LEGISLATIVE DIR., VICE CHAIR",2015Q1,"",DEMOCRATIC CAUCUS
"ALVI,HINA R",SHARED EMPLOYEE,2015Q1,"",DEMOCRATIC CAUCUS
"ATTAPIT,SIRAT",SENIOR POLICY COUNSEL,2015Q1,"",DEMOCRATIC CAUCUS
"AVERY,SAMUEL R",PRESS ASSISTANT,2015Q1,"",DEMOCRATIC CAUCUS
"BACKEMEYER,COURTNEY G",COMMUNICTNS DIR TO VICE CHRMN,2015Q1,"",DEMOCRATIC CAUCUS
"CARRILLO,MANUEL J",OPERATIONS AND EVENTS COOR,2015Q1,"",DEMOCRATIC CAUCUS
"CASEY, KEVIN",POLICY DIRECTOR / VICE CHAIR,2015Q1,"",DEMOCRATIC CAUCUS
"DAVALOS,LETICIA M",MEMBER OUTREACH ASSISTANT,2015Q1,"",DEMOCRATIC CAUCUS
"DELANEY, ERIC L",SR MBR OUTREACH ASST,2015Q1,"",DEMOCRATIC CAUCUS
"HANDVERGER,MATTHEW E",NEW MEDIA PRESS SECRETARY,2015Q1,"",DEMOCRATIC CAUCUS
"HERRERA,DANIEL",COMMUNICATIONS DIRECTOR,2015Q1,"",DEMOCRATIC CAUCUS
"HORI,CHERYL L",STAFF ASSISTANT,2015Q1,"",DEMOCRATIC CAUCUS
"HORI,CHERYL L",STAFF ASSISTANT (OVERTIME),2015Q1,"",DEMOCRATIC CAUCUS
"KEATING, KATHERINE E",SHARED EMPLOYEE,2015Q1,"",DEMOCRATIC CAUCUS
"LOWENSTEIN,ADAM M",STAFF ASSISTANT,2015Q1,"",DEMOCRATIC CAUCUS
"MARGOWSKY,MIRANDA K",PRESS SECRETARY,2015Q1,"",DEMOCRATIC CAUCUS
"MARTINEZ,GRISELLA M",POLICY DIRECTOR,2015Q1,"",DEMOCRATIC CAUCUS
"MCCLUSKIE,SEAN E",CHIEF OF STAFF,2015Q1,"",DEMOCRATIC CAUCUS
"PEREZ-SANCHEZ,NOEL",MEMBER OUTREACH ASSISTANT,2015Q1,"",DEMOCRATIC CAUCUS
"RODRIGUEZ-CIAMPOLI,FABIOLA",EXECUTIVE DIRECTOR,2015Q1,"",DEMOCRATIC CAUCUS
"SACHSE,ANDREW M",STAFF ASSISTANT,2015Q1,"",DEMOCRATIC CAUCUS
"SHARMA,MOH R",POLICY ADVISOR,2015Q1,"",DEMOCRATIC CAUCUS
"SHLOMO,YACOV T",STAFF ASSISTANT,2015Q1,"",DEMOCRATIC CAUCUS
"SHLOMO,YACOV T",STAFF ASSISTANT (OVERTIME),2015Q1,"",DEMOCRATIC CAUCUS
"WOODRUM,JEREMY S","LEGISLATIVE DIR., VICE CHAIR",2015Q1,"",DEMOCRATIC CAUCUS
"BETZ, KIMBERLY S",POLICY DIRECTOR,2015Q1,"",REPUBLICAN CONFERENCE
"CROCKER,NICHOLAS L",FELLOW,2015Q1,"",REPUBLICAN CONFERENCE
"CROCKER,NICHOLAS L",STAFF ASSISTANT,2015Q1,"",REPUBLICAN CONFERENCE
"DAINES,ANNE C",FELLOW,2015Q1,"",REPUBLICAN CONFERENCE
"DEUTSCH,JEREMY",CHIEF OF STAFF,2015Q1,"",REPUBLICAN CONFERENCE
"DEUTSCH,JEREMY",CHIEF OF STAFF (OTHER COMPENSATION),2015Q1,"",REPUBLICAN CONFERENCE
"DEUTSCH,JEREMY",CHIEF OF STAFF (OTHER COMPENSATION),2015Q1,"",REPUBLICAN CONFERENCE
"DUPPLER,MARTHA C",COALITIONS DIRECTOR,2015Q1,"",REPUBLICAN CONFERENCE
"GAITAN,WADI",PRESS SECRETARY,2015Q1,"",REPUBLICAN CONFERENCE
"GILSON,LOUISA H",STAFF ASSISTANT,2015Q1,"",REPUBLICAN CONFERENCE
"HARRIS,AMBER E",FINANCE ASSISTANT,2015Q1,"",REPUBLICAN CONFERENCE
"HODSON,NATHAN M",DIRECTOR OF COMMUNICATIONS,2015Q1,"",REPUBLICAN CONFERENCE
"HODSON,NATHAN M",DEPUTY CHIEF OF STAFF,2015Q1,"",REPUBLICAN CONFERENCE
"LITMAN,RIVA",DEPUTY COMM DIRECTOR/PRESS SEC,2015Q1,"",REPUBLICAN CONFERENCE
"LITMAN,RIVA",COMMUNICATIONS DIRECTOR,2015Q1,"",REPUBLICAN CONFERENCE
"MAGALLANES, NICOLAS",SENIOR ADVISOR,2015Q1,"",REPUBLICAN CONFERENCE
"MARK,REBECCA",SR. ADVISOR TECH POLICY/WOMEN,2015Q1,"",REPUBLICAN CONFERENCE
"MCMULLIN,DAVID E",POLICY DIRECTOR,2015Q1,"",REPUBLICAN CONFERENCE
"MURPHY,SHAUGHNESSY P",DIRECTOR OF MEMBER SERVICES,2015Q1,"",REPUBLICAN CONFERENCE
"REAGAN,AMANDA M",EXTERNAL RELATIONS COORDINATOR,2015Q1,"",REPUBLICAN CONFERENCE
"ROSS, JOHN E",FINANCE DIRECTOR,2015Q1,"",REPUBLICAN CONFERENCE
"SCAGNELLI,AUDREY",PRESS ASSISTANT,2015Q1,"",REPUBLICAN CONFERENCE
"SMENTEK,DAVID",POLICY COORDINATOR,2015Q1,"",REPUBLICAN CONFERENCE
"STEVENS,PAMELA R",DIRECTOR OF MEDIA AFFAIRS,2015Q1,"",REPUBLICAN CONFERENCE
"SUNDAY,JESSICA M",SCHEDULER,2015Q1,"",REPUBLICAN CONFERENCE
"THORNE, DRAY A",SYSTEMS ADMINISTRATOR,2015Q1,"",REPUBLICAN CONFERENCE
